OBJECTID,ECAPS,UNIT_ID,PARK_NAME,SUP_DIST,LAST_NAME,STREET_NUM,STREET_NAM,CITY,ZIP,FULL_ADDRESS,FAC_PHONE,POOL_PHONE,SR_PHONE,PLANNING_AREA,CLASSIFICATION,SPECIAL_USE,RGNL_LOCAL,AGENCY,GIS_ACRES,INVENTORY_ACRES,COMMUNITY_BLDG,SR_CENTER,GYMNASIUM,AUDITORIUM,POOL_BLDG,NATURE_CTR,BOAT_INSTR_CTR,RESTROOM,CONCESS_STND,MULTIPURPOSE_ROOM,CLASSROOM,LIBRARY,DOG_PARK,BOXING_CLUB,COMPUTER_LAB,WEIGHT_ROOM,EXHIBIT_AREA,MUSEUM,HISTORIC_VALUE,CIVIC_ART,MEMORIAL,THEATER,GIFT_SHOP,SHERIFF_SUB_STATION,PICNIC_SHELTER,GROUP_PICNIC_SHELTER,AMPHITHEATER,TICKET_BOOTH,MAINTENANCE_YARD_BLDG,TRASH_ENCLOSURE,BASEBALL_FIELD,SOFTBALL_FIELD,SOCCER_FIELD,WIFI,SYNTHETIC_SOCCER_FIELD,FUTSAL,FOOTBALL_FIELD,CRICKET_FIELD,MULTIPURPOSE_OVERLAY,TENNIS_COURT,BASKETBALL_FULL,BASKETBALL_HALF,VOLLEYBALL_SAND,VOLLEYBALL_HARD,SHUFFLEBOARD_COURT,HANDBALL_COURT,LAWN_BOWLING,SWIMMING_POOL,WADING_POOL,SPLASH_PAD,FITNESS_ZONE,BOATING_AREA,LAKE,BOAT_RENTAL,SWIM_BEACH,SAILING_AREA,FISHING_LAKE,EQUESTRIAN_BOARDING,TRAIL_STAGING_AREAS,HORSE_DRINKER,HORSE_TIES,HORSE_ARENA,MULTIUSE_TRAIL,HORSE_TRAIL,HIKING_TRAIL,BICYCLE_TRAIL,HORSESHOE_PIT,DISC_GOLF_HOLES,BMX_TRACK,IN_GROUND_SKATE_PARK,ABOVE_GROUND_SKATE_PARK,COMMUNITY_GARDEN,SPECIALTY_GARDEN,CONTROL_AIRPLANE_AREA,MODEL_BOAT_AREA,SHOOTING_RANGE,ANIMAL_EXHIBIT,WILDLIFE_SANCTUARY,PLAY_AREA_2_5_YRS,PLAY_AREA_5_12_YRS,PLAY_AREA_2_12_YRS,GOLF_COURSE_HOLES,PUTTING_GREEN,DRIVING_RANGE,CLUB_HOUSE,BANQUET_ROOM,SNACK_SHOP,COFFEE_SHOP,PRO_SHOP,GOLF_CARTS,CAMPING_TENT,CAMPING_GROUP,CAMPING_RV,RV_DUMP_STATION,SHOWERS,BRBQS,OUTDOOR_KITCHEN,PICNIC_TABLES,DRINKING_FOUNTAINS,TELEPHONE,VENDING_MACHINE,BANNERS_KIOSKS,EDUCATIONAL_SIGNAGE,PLAZA,OUTDOOR_STAGE,MAINTENANCE_YARD,SECURITY_LIGHTING,PARKING_ONSITE,PARKING_OSV,SHARED_PARKING,CEN_LAT,CEN_LON,P_Classification_Count,Special_Use_Count,Amenity_A,Amenity_B,Amenity_C,Amenity_D,Text_A,Text_B,Text_C,Shape__Area,Shape__Length
6046,ONCY,100024,Upper Nicholas Canyon Conservation Easement,3,zzz  Upper Nicholas Canyon Conservation Easement,,Nicholas Ridge Mtwy and Unnamed St,Malibu,90265," Nicholas Ridge Mtwy and Unnamed St, Malibu, CA  90265",,,,SMC,U,,,TBD,19.65356446,19.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05132021,-118.91112548,0,0,0,0,0,,,No District,City of Malibu,856106.6015625,4052.96090588942
6047,CAT,11462,Santa Catalina Island Interpretive Center at Avalon Canyon,4,zzz  Santa Catalina Island Interpretive Center at Avalon Canyon,1202,Avalon Canyon Rd,Avalon,90704," Avalon Canyon Rd and Quail Canyon Rd, Avalon, CA  90704",,,,CI,SU,C,R,R,37.77907917,37.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.32441754,-118.34174049,0,0,0,0,0,,,No District,City of Avalon,1645651.56347656,6316.02801106205
6048,TESO,45858,Tesoro Adobe Historic Park,5,Tesoro Adobe Historic Park,29350,Avenida Ranchero Tesoro,Valencia,91354,"29350 Avenida Ranchero Tesoro, Valencia, CA  91354",661-702-8953,,,SC,SU,H,R,R,2.25200243,2.25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,34.47333241,-118.55624717,0,0,0,2,0,,Harry Carey Ranch,No District,Unincorporated,98104.900390625,1486.83009028148
6049,NWGC,6773,Don Knabe Golf Center and Junior Academy,4,Knabe Golf Center and Junior Academy,13717,Shoemaker Avenue,Norwalk,90650,"13717 Shoemaker Avenue, Norwalk, CA  90650",562-921-7047,,,G,SU,G,R,G,11.2774262,11.27743616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.90685191,-118.05673744,0,0,0,0,0,,Norwalk Golf Course,No District,City of Norwalk,491243.154296875,2997.20960453282
6050,INGO,6300,Reuben Ingold Parkway,2,Ingold Parkway,4400,Mount Vernon Drive,Los Angeles,90032,"4400 Mount Vernon Drive, Los Angeles, CA  90032",310-965-8608,,,W,N,,L,S,3.45669505,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.99864757,-118.35596373,0,0,0,0,0,,"View Park, Mount Vernon Parkway",Central West District,Unincorporated,150573.163085938,2561.61300872536
6051,WBT,45857,Wiseburn Walking Path,2,Wiseburn Walking Path,,La Cienega between 129th & 141st ,Hawthorne,90250," La Cienega between 129th & 141st , Hawthorne, CA  90250",,,,SB,N,,L,S,1.74147651,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,33.90932445,-118.37000453,0,0,0,0,0,,,Southwest District,Unincorporated/City of Hawthorne,75858.48046875,5820.78508293988
6052,,45412,Neenach Habitat Preserve,5,Neenach Habitat Preserve,,210th St W and W Avenue D,Fairmont,93536," 210th St W and W Avenue D, Fairmont, CA  93536",661-944-6881,,,AV,SU,S,R,R,40.10835449,40.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78003079,-118.50417995,0,0,0,0,0,,,No District,Unincorporated,1747114.4765625,5287.24957989905
6053,,100095,Undeveloped Parcel,5,zzz 3216-006-900  LA COUNTY,,Thomas Rd and Wallace Canyon Rd,Acton,93510," Thomas Rd and Wallace Canyon Rd, Acton, CA  93510",,,,AV,U,,,TBD,10.12754258,10.12755153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.52559126,-118.26117433,0,0,0,0,0,,,No District,Unincorporated,441154.379882813,2656.80175030537
6054,,100032,Undeveloped Parcel,5,zzz 3032-007-900 L A COUNTY,,Avenue U and 263rd St E,Black Butte,93591," Avenue U and 263rd St E, Black Butte, CA  93591",,,,AV,U,,,TBD,19.4105611,19.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.52589211,-117.67012083,0,0,0,0,0,,,No District,Unincorporated,845521.408203125,3878.90373156071
6055,,100041,Undeveloped Parcel,5,zzz 3059-013-901 L A COUNTY,,E Avenue Y-8 and 96th St E,Juniper Hills,93543," E Avenue Y-8 and 96th St E, Juniper Hills, CA  93543",,,,AV,U,,,TBD,17.73578088,17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.46351236,-117.96861109,0,0,0,0,0,,,No District,Unincorporated,772568.2109375,5275.1187923693
6056,,100045,Undeveloped Parcel,5,zzz 3061-012-901 L A COUNTY,,Devil's Punchbowl Road,Juniper Hills,93543," Devil's Punchbowl Road, Juniper Hills, CA  93543",,,,AV,U,,,TBD,36.98503773,36.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4337286,-117.86787206,0,0,0,0,0,,,No District,Unincorporated,1611063.22558594,6818.77513172326
6057,,100049,Undeveloped Parcel,5,zzz 3062-015-900  LA COUNTY,,200th St E and Pretty-o-ranch Rd,Mount Waterman,93544," 200th St E and Pretty-o-ranch Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,3.99106518,3.99106871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45452837,-117.7732394,0,0,0,0,0,,,No District,Unincorporated,173850.255859375,2312.2476417986
6058,,100050,Undeveloped Parcel,5,zzz 3062-015-901  LA COUNTY,,Pretty-o-ranch Rd,Mount Waterman,93544," Pretty-o-ranch Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.31246556,0.31246584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45512099,-117.77023389,0,0,0,0,0,,,No District,Unincorporated,13610.9580078125,494.975227581507
6059,,100051,Undeveloped Parcel,5,zzz 3062-016-900  LA COUNTY,,Pretty-o-ranch Rd,Mount Waterman,93544," Pretty-o-ranch Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.31439726,0.31439754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45642838,-117.76832412,0,0,0,0,0,,,No District,Unincorporated,13695.1015625,742.975734180529
6060,,100053,Undeveloped Parcel,5,zzz 3062-016-902  LA COUNTY,,Pretty-o-ranch Rd,Mount Waterman,93544," Pretty-o-ranch Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.78582338,0.78582407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45667811,-117.7689249,0,0,0,0,0,,,No District,Unincorporated,34227.97265625,910.473781126144
6061,,100054,Undeveloped Parcel,5,zzz 3062-016-903  LA COUNTY,,Pretty-o-ranch Rd,Mount Waterman,93544," Pretty-o-ranch Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.4705807,0.47058111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45620074,-117.76914391,0,0,0,0,0,,,No District,Unincorporated,20498.4326171875,577.967955623359
6062,,100056,Undeveloped Parcel,5,zzz 3062-016-905  LA COUNTY,,Pretty-o-ranch Rd,Mount Waterman,93544," Pretty-o-ranch Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.1576493,0.15764943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.456997,-117.76859057,0,0,0,0,0,,,No District,Unincorporated,6867.181640625,413.982217022425
6063,,100055,Undeveloped Parcel,5,zzz 3062-016-904  LA COUNTY,,Pretty-o-ranch Rd,Mount Waterman,93544," Pretty-o-ranch Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.46886816,0.46886858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45578414,-117.76877705,0,0,0,0,0,,,No District,Unincorporated,20423.833984375,825.466123756303
6064,,100061,Undeveloped Parcel,5,zzz 3062-020-900  LA COUNTY,,Largo Vista Rd and Avenue Z-4,Mount Waterman,93544," Largo Vista Rd and Avenue Z-4, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.15667159,0.15667173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45165889,-117.76912828,0,0,0,0,0,,,No District,Unincorporated,6824.5947265625,413.223092607734
6065,,100063,Undeveloped Parcel,5,zzz 3062-020-902  LA COUNTY,,Largo Vista Rd and Avenue Z-4,Mount Waterman,93544," Largo Vista Rd and Avenue Z-4, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.15624004,0.15624018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45086403,-117.7663879,0,0,0,0,0,,,No District,Unincorporated,6805.7939453125,412.480900860711
6066,,100066,Undeveloped Parcel,5,zzz 3062-026-901  LA COUNTY,,200th St E and Panorama Rd,Mount Waterman,93544," 200th St E and Panorama Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.31365215,0.31365242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.44842962,-117.77473634,0,0,0,0,0,,,No District,Unincorporated,13662.64453125,495.986075636414
6067,,100072,Undeveloped Parcel,5,zzz 3062-032-903  LA COUNTY,,Largo Vista Rd and Panorama Ntwy,Mount Waterman,93544," Largo Vista Rd and Panorama Ntwy, Mount Waterman, CA  93544",,,,AV,U,,,TBD,2.66279155,2.6627939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.44321572,-117.76829876,0,0,0,0,0,,,No District,Unincorporated,115990.837890625,2066.89639211239
6068,,100077,Undeveloped Parcel,5,zzz 3075-020-900  LA COUNTY,,152nd St E and E Avenue R,Black Butte,93591," 152nd St E and E Avenue R, Black Butte, CA  93591",,,,AV,U,,,TBD,9.92878593,9.9287947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.57088795,-117.85837625,0,0,0,0,0,,,No District,Unincorporated,432496.567382813,3267.26163631253
6069,,100033,Undeveloped Parcel,5,zzz 3036-011-901 L A COUNTY,,Avenue V and 175th St E,Black Butte,93591," Avenue V and 175th St E, Black Butte, CA  93591",,,,AV,U,,,TBD,16.24123207,16.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51153494,-117.82289941,0,0,0,0,0,,,No District,Unincorporated,707465.86328125,5226.53517154822
6070,,100037,Undeveloped Parcel,5,zzz 3041-028-900 L A COUNTY,,115th St E and E Avenue R-12,Sun Village,93543," 115th St E and E Avenue R-12, Sun Village, CA  93543",,,,AV,U,,,TBD,20.34414291,20.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.56252791,-117.922985,0,0,0,0,0,,,No District,Unincorporated,886188.102539063,4006.70542240365
6071,,100040,Undeveloped Parcel,5,zzz 3050-029-911 L A COUNTY,,Cheeseboro Rd and Stokely Rd,Littlerock,93543," Cheeseboro Rd and Stokely Rd, Littlerock, CA  93543",,,,AV,U,,,TBD,11.56656727,11.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.52570011,-118.02644925,0,0,0,0,0,,,No District,Unincorporated,503838.102539063,2928.85537294871
6072,,100048,Undeveloped Parcel,5,zzz 3062-014-900  LA COUNTY,,Pretty-o-ranch Rd,Mount Waterman,93544," Pretty-o-ranch Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.31263631,0.31263659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45603022,-117.77078455,0,0,0,0,0,,,No District,Unincorporated,13618.3955078125,495.152153401409
6073,,100064,Undeveloped Parcel,5,zzz 3062-022-902  LA COUNTY,,Panorama Rd and Largo Vista Rd,Mount Waterman,93544," Panorama Rd and Largo Vista Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,4.9984439,4.99844832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.447293,-117.76665281,0,0,0,0,0,,,No District,Unincorporated,217731.538085938,1979.56298482325
6074,,100038,Undeveloped Parcel,5,zzz 3046-044-900 L A COUNTY,,96th St E and E Avenue T,Littlerock,93543," 96th St E and E Avenue T-12, Littlerock, CA  93543",,,,AV,U,,,TBD,3.0450284,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.54202544,-117.95863752,0,0,0,0,0,,,No District,Unincorporated,132639.374023438,1617.05806675148
6075,,100039,Undeveloped Parcel,5,zzz 3047-001-900 L A COUNTY,,106th St E and E Avenue V,Pearblossom,93553," 106th St E and E Avenue V, Pearblossom, CA  93553",,,,AV,U,,,TBD,40.45604716,40.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51022117,-117.93829996,0,0,0,0,0,,,No District,Unincorporated,1762259.92578125,5310.50010349235
6076,,100043,Undeveloped Parcel,5,zzz 3060-012-900 L A COUNTY,,Le Page Ranch Rd and Tumblewood Rd,Juniper Hills,93543," Le Page Ranch Rd and Tumblewood Rd, Juniper Hills, CA  93543",,,,AV,U,,,TBD,29.63084231,29.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4497363,-117.91367335,0,0,0,0,0,,,No District,Unincorporated,1290715.47070313,5249.24323161163
